player,team,position,season,week,ppr_points
G.Swaim,ARI,TE,2023,10,3.3
G.Swaim,ARI,TE,2023,11,3.5
G.Swaim,ARI,TE,2023,13,3.0
G.Swaim,ARI,TE,2023,15,3.6
M.Gordon,BAL,RB,2023,3,7.5
M.Gordon,BAL,RB,2023,4,5.4
M.Gordon,BAL,RB,2023,17,7.0
M.Gordon,BAL,RB,2023,18,-0.19999999999999996
T.Siemian,NYJ,QB,2023,13,1.4400000000000004
T.Siemian,NYJ,QB,2023,15,-1.5999999999999996
T.Siemian,NYJ,QB,2023,16,10.48
T.Siemian,NYJ,QB,2023,17,13.74
T.Siemian,NYJ,QB,2023,18,2.9000000000000004
T.Montgomery,NE,WR,2023,1,3.6
T.Montgomery,NE,WR,2023,2,0.0
T.Montgomery,NE,WR,2023,5,1.5
T.Montgomery,NE,WR,2023,6,1.9
T.Montgomery,NE,WR,2023,12,0.0
T.Montgomery,NE,WR,2023,13,0.2
T.Montgomery,NE,WR,2023,14,2.7
P.Dorsett,DEN,WR,2023,1,0.0
P.Dorsett,DEN,WR,2023,17,0.0
T.Lockett,SEA,WR,2023,1,3.0
T.Lockett,SEA,WR,2023,2,25.9
T.Lockett,SEA,WR,2023,3,8.4
T.Lockett,SEA,WR,2023,4,9.4
T.Lockett,SEA,WR,2023,6,15.4
T.Lockett,SEA,WR,2023,7,7.800000000000001
T.Lockett,SEA,WR,2023,8,22.1
T.Lockett,SEA,WR,2023,9,6.2
T.Lockett,SEA,WR,2023,10,23.200000000000003
T.Lockett,SEA,WR,2023,11,10.100000000000001
T.Lockett,SEA,WR,2023,12,6.0
T.Lockett,SEA,WR,2023,13,9.7
T.Lockett,SEA,WR,2023,14,14.9
T.Lockett,SEA,WR,2023,15,5.1
T.Lockett,SEA,WR,2023,16,16.1
T.Lockett,SEA,WR,2023,17,2.0
T.Lockett,SEA,WR,2023,18,17.1
D.Smith,KC,T,2023,2,1.0
M.Mariota,PHI,QB,2023,13,1.2400000000000002
M.Mariota,PHI,QB,2023,18,10.52
S.Shepard,NYG,WR,2023,1,0.0
S.Shepard,NYG,WR,2023,2,1.4
S.Shepard,NYG,WR,2023,4,1.6
S.Shepard,NYG,WR,2023,5,2.3
S.Shepard,NYG,WR,2023,7,1.3
S.Shepard,NYG,WR,2023,10,7.2
S.Shepard,NYG,WR,2023,11,1.5
S.Shepard,NYG,WR,2023,12,1.6
S.Shepard,NYG,WR,2023,17,0.0
S.Shepard,NYG,WR,2023,18,5.4
A.Hooper,LV,TE,2023,1,3.0
A.Hooper,LV,TE,2023,2,4.0
A.Hooper,LV,TE,2023,4,2.1
A.Hooper,LV,TE,2023,5,3.1
A.Hooper,LV,TE,2023,6,3.9000000000000004
A.Hooper,LV,TE,2023,7,3.8
A.Hooper,LV,TE,2023,8,3.9000000000000004
A.Hooper,LV,TE,2023,9,2.0
A.Hooper,LV,TE,2023,10,1.7000000000000002
A.Hooper,LV,TE,2023,11,0.0
A.Hooper,LV,TE,2023,12,2.4000000000000004
A.Hooper,LV,TE,2023,14,1.5
A.Hooper,LV,TE,2023,15,0.0
A.Hooper,LV,TE,2023,16,3.3
A.Hooper,LV,TE,2023,17,5.800000000000001
A.Hooper,LV,TE,2023,18,7.9
N.Vannett,LAC,TE,2023,18,1.3
C.Moore,TEN,WR,2023,1,0.0
C.Moore,TEN,WR,2023,2,5.9
C.Moore,TEN,WR,2023,3,6.1000000000000005
C.Moore,TEN,WR,2023,4,5.4
C.Moore,TEN,WR,2023,6,1.6
C.Moore,TEN,WR,2023,9,3.9000000000000004
C.Moore,TEN,WR,2023,10,4.1
C.Moore,TEN,WR,2023,11,9.700000000000001
C.Moore,TEN,WR,2023,12,7.2
C.Moore,TEN,WR,2023,13,2.2
C.Moore,TEN,WR,2023,14,3.2
C.Moore,TEN,WR,2023,15,6.9
C.Moore,TEN,WR,2023,16,1.9
C.Moore,TEN,WR,2023,17,4.2
C.Moore,TEN,WR,2023,18,6.0
J.Driskel,CLE,QB,2023,18,13.940000000000001
K.Raymond,DET,WR,2023,1,3.0
K.Raymond,DET,WR,2023,2,13.7
K.Raymond,DET,WR,2023,3,9.5
K.Raymond,DET,WR,2023,4,4.800000000000001
K.Raymond,DET,WR,2023,5,7.5
K.Raymond,DET,WR,2023,6,5.6
K.Raymond,DET,WR,2023,7,4.0
K.Raymond,DET,WR,2023,8,4.2
K.Raymond,DET,WR,2023,10,6.6000000000000005
K.Raymond,DET,WR,2023,11,1.5
K.Raymond,DET,WR,2023,12,14.600000000000001
K.Raymond,DET,WR,2023,13,0.9
K.Raymond,DET,WR,2023,14,4.5
K.Raymond,DET,WR,2023,15,2.2
K.Raymond,DET,WR,2023,16,5.7
K.Raymond,DET,WR,2023,17,2.1
K.Raymond,DET,WR,2023,18,7.0
A.Erickson,LAC,WR,2023,11,2.2
A.Erickson,LAC,WR,2023,12,2.7
A.Erickson,LAC,WR,2023,13,3.3000000000000003
A.Erickson,LAC,WR,2023,14,1.9
A.Erickson,LAC,WR,2023,15,8.3
A.Erickson,LAC,WR,2023,16,5.1
A.Erickson,LAC,WR,2023,17,16.8
A.Erickson,LAC,WR,2023,18,4.9
R.Chosen,MIA,WR,2023,3,13.8
R.Chosen,MIA,WR,2023,4,0.0
R.Chosen,MIA,WR,2023,11,5.9
R.Chosen,MIA,WR,2023,16,2.9000000000000004
R.Chosen,MIA,WR,2023,17,0.0
D.Henry,TEN,RB,2023,1,13.9
D.Henry,TEN,RB,2023,2,18.5
D.Henry,TEN,RB,2023,3,2.0
D.Henry,TEN,RB,2023,4,24.380000000000003
D.Henry,TEN,RB,2023,5,9.2
D.Henry,TEN,RB,2023,6,19.3
D.Henry,TEN,RB,2023,8,16.200000000000003
D.Henry,TEN,RB,2023,9,19.200000000000003
D.Henry,TEN,RB,2023,10,3.0
D.Henry,TEN,RB,2023,11,5.4
D.Henry,TEN,RB,2023,12,20.6
D.Henry,TEN,RB,2023,13,25.0
D.Henry,TEN,RB,2023,14,18.1
D.Henry,TEN,RB,2023,15,5.0
D.Henry,TEN,RB,2023,16,21.380000000000003
D.Henry,TEN,RB,2023,17,4.2
D.Henry,TEN,RB,2023,18,21.3
M.Thomas,NO,WR,2023,1,11.100000000000001
M.Thomas,NO,WR,2023,2,12.5
M.Thomas,NO,WR,2023,3,11.0
M.Thomas,NO,WR,2023,4,9.3
M.Thomas,NO,WR,2023,5,10.5
M.Thomas,NO,WR,2023,6,9.5
M.Thomas,NO,WR,2023,7,13.2
M.Thomas,NO,WR,2023,8,10.8
M.Thomas,NO,WR,2023,9,0.0
M.Thomas,NO,WR,2023,10,1.9
D.Robinson,LA,WR,2023,9,2.5
D.Robinson,LA,WR,2023,11,4.4
D.Robinson,LA,WR,2023,12,3.3
D.Robinson,LA,WR,2023,13,15.5
D.Robinson,LA,WR,2023,14,13.600000000000001
D.Robinson,LA,WR,2023,15,14.7
D.Robinson,LA,WR,2023,16,20.200000000000003
D.Robinson,LA,WR,2023,17,13.200000000000001
D.Robinson,LA,WR,2023,19,7.4
C.Ham,MIN,FB,2023,1,2.7
C.Ham,MIN,FB,2023,3,1.7000000000000002
C.Ham,MIN,FB,2023,8,1.2
C.Ham,MIN,FB,2023,12,2.3
C.Ham,MIN,FB,2023,14,0.7000000000000001
C.Ham,MIN,FB,2023,16,1.6
C.Wentz,LA,QB,2023,18,26.12
L.Treadwell,BAL,WR,2023,18,2.6
J.Williams,WAS,RB,2023,15,-0.2
T.Boyd,CIN,WR,2023,1,3.0
T.Boyd,CIN,WR,2023,2,11.2
T.Boyd,CIN,WR,2023,3,8.9
T.Boyd,CIN,WR,2023,4,6.6
T.Boyd,CIN,WR,2023,5,9.9
T.Boyd,CIN,WR,2023,6,16.8
T.Boyd,CIN,WR,2023,8,13.600000000000001
T.Boyd,CIN,WR,2023,9,8.600000000000001
T.Boyd,CIN,WR,2023,10,19.700000000000003
T.Boyd,CIN,WR,2023,11,5.2
T.Boyd,CIN,WR,2023,12,5.300000000000001
T.Boyd,CIN,WR,2023,13,7.2
T.Boyd,CIN,WR,2023,14,4.300000000000001
T.Boyd,CIN,WR,2023,15,7.300000000000001
T.Boyd,CIN,WR,2023,16,10.9
T.Boyd,CIN,WR,2023,17,4.9
T.Boyd,CIN,WR,2023,18,1.4
T.Hill,MIA,WR,2023,1,44.5
T.Hill,MIA,WR,2023,2,15.0
T.Hill,MIA,WR,2023,3,30.700000000000003
T.Hill,MIA,WR,2023,4,10.2
T.Hill,MIA,WR,2023,5,32.1
T.Hill,MIA,WR,2023,6,28.3
T.Hill,MIA,WR,2023,7,25.8
T.Hill,MIA,WR,2023,8,25.200000000000003
T.Hill,MIA,WR,2023,9,12.5
T.Hill,MIA,WR,2023,11,30.6
T.Hill,MIA,WR,2023,12,25.4
T.Hill,MIA,WR,2023,13,32.3
T.Hill,MIA,WR,2023,14,10.100000000000001
T.Hill,MIA,WR,2023,16,18.9
T.Hill,MIA,WR,2023,17,13.600000000000001
T.Hill,MIA,WR,2023,18,21.200000000000003
T.Hill,MIA,WR,2023,19,17.2
E.Elliott,NE,RB,2023,1,7.3
E.Elliott,NE,RB,2023,2,1.3
E.Elliott,NE,RB,2023,3,9.700000000000001
E.Elliott,NE,RB,2023,4,4.2
E.Elliott,NE,RB,2023,5,7.800000000000001
E.Elliott,NE,RB,2023,6,11.9
E.Elliott,NE,RB,2023,7,9.1
E.Elliott,NE,RB,2023,8,3.6
E.Elliott,NE,RB,2023,9,6.2
E.Elliott,NE,RB,2023,10,10.8
E.Elliott,NE,RB,2023,12,7.2
E.Elliott,NE,RB,2023,13,13.200000000000001
E.Elliott,NE,RB,2023,14,27.0
E.Elliott,NE,RB,2023,15,9.600000000000001
E.Elliott,NE,RB,2023,16,21.0
E.Elliott,NE,RB,2023,17,11.5
E.Elliott,NE,RB,2023,18,13.1
D.Prescott,DAL,QB,2023,1,6.32
D.Prescott,DAL,QB,2023,2,19.6
D.Prescott,DAL,QB,2023,3,14.360000000000001
D.Prescott,DAL,QB,2023,4,14.34
D.Prescott,DAL,QB,2023,5,4.320000000000001
D.Prescott,DAL,QB,2023,6,24.880000000000003
D.Prescott,DAL,QB,2023,8,28.06
D.Prescott,DAL,QB,2023,9,28.36
D.Prescott,DAL,QB,2023,10,37.86
D.Prescott,DAL,QB,2023,11,16.16
D.Prescott,DAL,QB,2023,12,32.24
D.Prescott,DAL,QB,2023,13,28.26
D.Prescott,DAL,QB,2023,14,17.94
D.Prescott,DAL,QB,2023,15,6.0600000000000005
D.Prescott,DAL,QB,2023,16,18.62
D.Prescott,DAL,QB,2023,17,20.3
D.Prescott,DAL,QB,2023,18,25.16
D.Prescott,DAL,QB,2023,19,30.62
H.Henry,NE,TE,2023,1,16.6
H.Henry,NE,TE,2023,2,17.2
H.Henry,NE,TE,2023,3,3.7
H.Henry,NE,TE,2023,4,9.100000000000001
H.Henry,NE,TE,2023,5,0.0
H.Henry,NE,TE,2023,6,1.7000000000000002
H.Henry,NE,TE,2023,7,4.7
H.Henry,NE,TE,2023,8,5.800000000000001
H.Henry,NE,TE,2023,9,13.9
H.Henry,NE,TE,2023,10,5.1
H.Henry,NE,TE,2023,13,3.5
H.Henry,NE,TE,2023,14,19.0
H.Henry,NE,TE,2023,15,19.6
J.Goff,DET,QB,2023,1,14.020000000000001
J.Goff,DET,QB,2023,2,22.92
J.Goff,DET,QB,2023,3,18.020000000000003
J.Goff,DET,QB,2023,4,11.4
J.Goff,DET,QB,2023,5,27.439999999999998
J.Goff,DET,QB,2023,6,22.42
J.Goff,DET,QB,2023,7,9.36
J.Goff,DET,QB,2023,8,12.680000000000001
J.Goff,DET,QB,2023,10,21.12
J.Goff,DET,QB,2023,11,13.739999999999998
J.Goff,DET,QB,2023,12,18.18
J.Goff,DET,QB,2023,13,16.32
J.Goff,DET,QB,2023,14,4.440000000000001
J.Goff,DET,QB,2023,15,31.12
J.Goff,DET,QB,2023,16,14.28
J.Goff,DET,QB,2023,17,10.84
J.Goff,DET,QB,2023,18,20.8
J.Goff,DET,QB,2023,19,14.78
J.Goff,DET,QB,2023,20,20.080000000000002
J.Goff,DET,QB,2023,21,14.92
T.Higbee,LA,TE,2023,1,7.9
T.Higbee,LA,TE,2023,2,4.2
T.Higbee,LA,TE,2023,3,12.100000000000001
T.Higbee,LA,TE,2023,4,11.4
T.Higbee,LA,TE,2023,5,4.0
T.Higbee,LA,TE,2023,6,3.8
T.Higbee,LA,TE,2023,7,1.7000000000000002
T.Higbee,LA,TE,2023,8,9.5
T.Higbee,LA,TE,2023,9,0.0
T.Higbee,LA,TE,2023,11,2.7
T.Higbee,LA,TE,2023,12,19.9
T.Higbee,LA,TE,2023,13,5.5
T.Higbee,LA,TE,2023,15,7.6
T.Higbee,LA,TE,2023,16,6.0
T.Higbee,LA,TE,2023,17,12.2
T.Higbee,LA,TE,2023,19,0.0
K.Drake,BAL,RB,2023,3,3.1
K.Drake,GB,RB,2023,15,0.0
J.Brissett,WAS,QB,2023,15,13.860000000000001
J.Brissett,WAS,QB,2023,16,9.0
M.Alie-Cox,IND,TE,2023,1,0.0
M.Alie-Cox,IND,TE,2023,2,2.5
M.Alie-Cox,IND,TE,2023,4,10.5
M.Alie-Cox,IND,TE,2023,5,2.7
M.Alie-Cox,IND,TE,2023,7,0.3999999999999999
M.Alie-Cox,IND,TE,2023,8,2.1
M.Alie-Cox,IND,TE,2023,10,0.0
M.Alie-Cox,IND,TE,2023,12,4.0
M.Alie-Cox,IND,TE,2023,14,7.2
M.Alie-Cox,IND,TE,2023,15,10.1
M.Alie-Cox,IND,TE,2023,16,0.0
M.Alie-Cox,IND,TE,2023,17,3.8
M.Alie-Cox,IND,TE,2023,18,5.8
J.Mundt,MIN,TE,2023,5,2.1
J.Mundt,MIN,TE,2023,8,1.8
J.Mundt,MIN,TE,2023,9,2.8
J.Mundt,MIN,TE,2023,10,2.8
J.Mundt,MIN,TE,2023,14,1.4
J.Mundt,MIN,TE,2023,15,1.3
J.Mundt,MIN,TE,2023,16,3.3000000000000003
J.Mundt,MIN,TE,2023,17,13.9
J.Mundt,MIN,TE,2023,18,10.8
Z.Pascal,ARI,WR,2023,1,0.0
Z.Pascal,ARI,WR,2023,2,1.9
Z.Pascal,ARI,WR,2023,4,4.0
Z.Pascal,ARI,WR,2023,5,0.0
Z.Pascal,ARI,WR,2023,6,0.0
Z.Pascal,ARI,WR,2023,8,0.0
Z.Pascal,ARI,WR,2023,9,0.0
Z.Pascal,ARI,WR,2023,10,0.0
Z.Pascal,ARI,WR,2023,15,0.0
P.Walker,CLE,QB,2023,6,3.78
P.Walker,CLE,QB,2023,7,5.42
P.Walker,CLE,QB,2023,8,10.620000000000001
P.Walker,CLE,QB,2023,10,0.0
P.Walker,CLE,QB,2023,12,0.14000000000000012
C.McCaffrey,SF,RB,2023,1,25.900000000000002
C.McCaffrey,SF,RB,2023,2,22.5
C.McCaffrey,SF,RB,2023,3,22.9
C.McCaffrey,SF,RB,2023,4,48.7
C.McCaffrey,SF,RB,2023,5,13.8
C.McCaffrey,SF,RB,2023,6,14.2
C.McCaffrey,SF,RB,2023,7,22.6
C.McCaffrey,SF,RB,2023,8,29.8
C.McCaffrey,SF,RB,2023,10,20.200000000000003
C.McCaffrey,SF,RB,2023,11,21.3
C.McCaffrey,SF,RB,2023,12,30.9
C.McCaffrey,SF,RB,2023,13,22.3
C.McCaffrey,SF,RB,2023,14,16.3
C.McCaffrey,SF,RB,2023,15,41.7
C.McCaffrey,SF,RB,2023,16,25.1
C.McCaffrey,SF,RB,2023,17,13.1
C.McCaffrey,SF,RB,2023,20,31.8
C.McCaffrey,SF,RB,2023,21,29.200000000000003
C.McCaffrey,SF,RB,2023,22,28.0
C.Samuel,WAS,WR,2023,1,11.0
C.Samuel,WAS,WR,2023,2,6.2
C.Samuel,WAS,WR,2023,3,7.4
C.Samuel,WAS,WR,2023,4,18.2
C.Samuel,WAS,WR,2023,5,18.5
C.Samuel,WAS,WR,2023,6,14.2
C.Samuel,WAS,WR,2023,7,6.5
C.Samuel,WAS,WR,2023,8,6.2
C.Samuel,WAS,WR,2023,10,2.6
C.Samuel,WAS,WR,2023,11,1.5
C.Samuel,WAS,WR,2023,12,19.0
C.Samuel,WAS,WR,2023,13,10.5
C.Samuel,WAS,WR,2023,15,21.1
C.Samuel,WAS,WR,2023,16,3.0
C.Samuel,WAS,WR,2023,17,6.300000000000001
C.Samuel,WAS,WR,2023,18,5.0
G.Kittle,SF,TE,2023,1,4.9
G.Kittle,SF,TE,2023,2,6.0
G.Kittle,SF,TE,2023,3,16.0
G.Kittle,SF,TE,2023,4,1.9
G.Kittle,SF,TE,2023,5,27.7
G.Kittle,SF,TE,2023,6,1.1
G.Kittle,SF,TE,2023,7,13.0
G.Kittle,SF,TE,2023,8,23.9
G.Kittle,SF,TE,2023,10,20.6
G.Kittle,SF,TE,2023,11,22.9
G.Kittle,SF,TE,2023,12,4.9
G.Kittle,SF,TE,2023,13,10.8
G.Kittle,SF,TE,2023,14,16.6
G.Kittle,SF,TE,2023,15,7.4
G.Kittle,SF,TE,2023,16,19.6
G.Kittle,SF,TE,2023,17,5.9
G.Kittle,SF,TE,2023,20,18.1
G.Kittle,SF,TE,2023,21,4.7
G.Kittle,SF,TE,2023,22,2.4
T.Taylor,CHI,WR,2023,6,0.0
T.Taylor,CHI,WR,2023,8,-0.2
T.Taylor,CHI,WR,2023,12,0.0
A.Jones,GB,RB,2023,1,26.700000000000003
A.Jones,GB,RB,2023,4,2.4000000000000004
A.Jones,GB,RB,2023,7,8.7
A.Jones,GB,RB,2023,8,8.600000000000001
A.Jones,GB,RB,2023,9,17.9
A.Jones,GB,RB,2023,10,9.4
A.Jones,GB,RB,2023,11,2.7
A.Jones,GB,RB,2023,15,10.9
A.Jones,GB,RB,2023,16,14.5
A.Jones,GB,RB,2023,17,14.0
A.Jones,GB,RB,2023,18,19.1
A.Jones,GB,RB,2023,19,32.1
A.Jones,GB,RB,2023,20,16.6
A.Armah,WAS,RB,2023,8,1.0
A.Armah,WAS,RB,2023,10,1.3
A.Armah,WAS,RB,2023,18,2.0
K.Bourne,NE,WR,2023,1,24.4
K.Bourne,NE,WR,2023,2,6.9
K.Bourne,NE,WR,2023,3,8.600000000000001
K.Bourne,NE,WR,2023,4,5.6
K.Bourne,NE,WR,2023,5,6.3
K.Bourne,NE,WR,2023,6,19.3
K.Bourne,NE,WR,2023,7,16.3
K.Bourne,NE,WR,2023,8,12.6
M.Breida,NYG,RB,2023,1,1.6
M.Breida,NYG,RB,2023,2,0.5
M.Breida,NYG,RB,2023,3,10.8
M.Breida,NYG,RB,2023,4,12.8
M.Breida,NYG,RB,2023,5,3.4000000000000004
M.Breida,NYG,RB,2023,6,1.3
M.Breida,NYG,RB,2023,7,1.9
M.Breida,NYG,RB,2023,8,2.7
M.Breida,NYG,RB,2023,9,2.1
M.Breida,NYG,RB,2023,10,0.30000000000000004
M.Breida,NYG,RB,2023,11,-0.1
M.Breida,NYG,RB,2023,12,2.6
M.Breida,NYG,RB,2023,14,1.6
M.Breida,NYG,RB,2023,15,4.1
M.Breida,NYG,RB,2023,16,1.3
N.Mullens,MIN,QB,2023,14,3.3200000000000003
N.Mullens,MIN,QB,2023,15,17.12
N.Mullens,MIN,QB,2023,16,16.540000000000003
N.Mullens,MIN,QB,2023,17,9.12
N.Mullens,MIN,QB,2023,18,20.64
T.Hill,NO,TE,2023,1,0.4
T.Hill,NO,TE,2023,2,8.72
T.Hill,NO,TE,2023,3,3.1
T.Hill,NO,TE,2023,4,3.22
T.Hill,NO,TE,2023,5,3.0
T.Hill,NO,TE,2023,6,12.260000000000002
T.Hill,NO,TE,2023,7,16.8
T.Hill,NO,TE,2023,8,22.46
T.Hill,NO,TE,2023,9,20.62
T.Hill,NO,TE,2023,10,4.300000000000001
T.Hill,NO,TE,2023,12,8.1
T.Hill,NO,TE,2023,13,15.4
T.Hill,NO,TE,2023,15,1.5
T.Hill,NO,TE,2023,16,0.2
T.Hill,NO,TE,2023,17,11.54
T.Hill,NO,TE,2023,18,11.9
P.Ricard,BAL,FB,2023,4,2.4000000000000004
P.Ricard,BAL,FB,2023,6,1.3
P.Ricard,BAL,FB,2023,7,5.1
P.Ricard,BAL,FB,2023,10,0.0
P.Ricard,BAL,FB,2023,16,0.0
P.Ricard,BAL,FB,2023,17,7.4
P.Brown,NE,TE,2023,3,15.100000000000001
P.Brown,NE,TE,2023,6,2.5
P.Brown,NE,TE,2023,7,7.1000000000000005
P.Brown,NE,TE,2023,8,5.300000000000001
P.Brown,NE,TE,2023,14,1.4
P.Brown,NE,TE,2023,15,1.4
P.Brown,NE,TE,2023,16,4.5
P.Brown,NE,TE,2023,17,-0.5
P.Brown,NE,TE,2023,18,1.0
A.Firkser,DET,TE,2023,21,1.8
I.McKenzie,IND,WR,2023,2,1.7000000000000002
I.McKenzie,IND,WR,2023,3,1.3
I.McKenzie,IND,WR,2023,4,1.6
I.McKenzie,IND,WR,2023,5,0.4
I.McKenzie,IND,WR,2023,6,4.300000000000001
I.McKenzie,IND,WR,2023,7,0.7000000000000001
I.McKenzie,IND,WR,2023,9,3.2
I.McKenzie,IND,WR,2023,10,7.1
I.McKenzie,IND,WR,2023,12,0.30000000000000004
S.Perine,DEN,RB,2023,1,11.8
S.Perine,DEN,RB,2023,2,5.4
S.Perine,DEN,RB,2023,3,4.4
S.Perine,DEN,RB,2023,4,5.5
S.Perine,DEN,RB,2023,5,11.5
S.Perine,DEN,RB,2023,6,1.6
S.Perine,DEN,RB,2023,7,7.1000000000000005
S.Perine,DEN,RB,2023,8,4.1
S.Perine,DEN,RB,2023,10,7.3
S.Perine,DEN,RB,2023,11,13.7
S.Perine,DEN,RB,2023,12,13.600000000000001
S.Perine,DEN,RB,2023,13,2.6
S.Perine,DEN,RB,2023,14,9.4
S.Perine,DEN,RB,2023,15,5.800000000000001
S.Perine,DEN,RB,2023,16,6.9
S.Perine,DEN,RB,2023,17,4.6
S.Perine,DEN,RB,2023,18,6.0
M.Williams,LAC,WR,2023,1,8.5
M.Williams,LAC,WR,2023,2,16.6
M.Williams,LAC,WR,2023,3,25.1
D.Watson,CLE,QB,2023,1,20.66
D.Watson,CLE,QB,2023,2,11.600000000000001
D.Watson,CLE,QB,2023,3,21.160000000000004
D.Watson,CLE,QB,2023,7,-1.8
D.Watson,CLE,QB,2023,9,18.959999999999997
D.Watson,CLE,QB,2023,10,16.22
J.Conner,ARI,RB,2023,1,12.0
J.Conner,ARI,RB,2023,2,16.6
J.Conner,ARI,RB,2023,3,19.6
J.Conner,ARI,RB,2023,4,6.6000000000000005
J.Conner,ARI,RB,2023,5,4.6000000000000005
J.Conner,ARI,RB,2023,10,7.300000000000001
J.Conner,ARI,RB,2023,11,8.3
J.Conner,ARI,RB,2023,12,7.2
J.Conner,ARI,RB,2023,13,22.5
J.Conner,ARI,RB,2023,15,17.9
J.Conner,ARI,RB,2023,16,22.200000000000003
J.Conner,ARI,RB,2023,17,26.3
J.Conner,ARI,RB,2023,18,30.400000000000002
M.Hollins,ATL,WR,2023,1,6.1
M.Hollins,ATL,WR,2023,2,9.0
M.Hollins,ATL,WR,2023,3,3.3000000000000003
M.Hollins,ATL,WR,2023,4,0.0
M.Hollins,ATL,WR,2023,5,4.9
M.Hollins,ATL,WR,2023,6,7.1000000000000005
M.Hollins,ATL,WR,2023,8,4.7
M.Hollins,ATL,WR,2023,9,6.6
M.Hollins,ATL,WR,2023,14,1.4
J.Reeves-Maybin,DET,OLB,2023,1,0.30000000000000004
J.Reeves-Maybin,DET,OLB,2023,12,0.0
J.Reeves-Maybin,DET,OLB,2023,17,1.24
J.Agnew,JAX,WR,2023,1,-0.2
J.Agnew,JAX,WR,2023,2,1.5
J.Agnew,JAX,WR,2023,3,6.9
J.Agnew,JAX,WR,2023,5,0.1
J.Agnew,JAX,WR,2023,7,7.5
J.Agnew,JAX,WR,2023,15,15.0
J.Agnew,JAX,WR,2023,16,2.2
J.Agnew,JAX,WR,2023,17,7.300000000000001
E.Saubert,HOU,TE,2023,13,1.5
E.Saubert,HOU,TE,2023,17,1.2
E.Saubert,HOU,TE,2023,18,1.5
D.Moore,TB,WR,2023,12,0.0
D.Moore,TB,WR,2023,14,2.1
D.Moore,TB,WR,2023,15,14.8
D.Moore,TB,WR,2023,16,1.7000000000000002
D.Moore,TB,WR,2023,17,0.0
D.Moore,TB,WR,2023,18,1.8
D.Moore,TB,WR,2023,19,14.600000000000001
D.Moore,TB,WR,2023,20,2.1
N.Brown,HOU,WR,2023,1,4.9
N.Brown,HOU,WR,2023,6,5.7
N.Brown,HOU,WR,2023,8,8.7
N.Brown,HOU,WR,2023,9,27.3
N.Brown,HOU,WR,2023,10,24.2
N.Brown,HOU,WR,2023,13,0.0
N.Brown,HOU,WR,2023,14,0.0
N.Brown,HOU,WR,2023,15,22.200000000000003
N.Brown,HOU,WR,2023,16,6.800000000000001
N.Brown,HOU,WR,2023,17,1.8
N.Brown,HOU,WR,2023,19,0.0
C.Rush,DAL,QB,2023,1,0.0
C.Rush,DAL,QB,2023,4,0.6000000000000001
C.Rush,DAL,QB,2023,5,0.12
C.Rush,DAL,QB,2023,8,-0.18000000000000005
C.Rush,DAL,QB,2023,10,1.2200000000000002
C.Rush,DAL,QB,2023,11,0.29999999999999993
C.Rush,DAL,QB,2023,18,1.2
A.Ekeler,LAC,RB,2023,1,26.400000000000002
A.Ekeler,LAC,RB,2023,6,10.2
A.Ekeler,LAC,RB,2023,7,5.6000000000000005
A.Ekeler,LAC,RB,2023,8,23.3
A.Ekeler,LAC,RB,2023,9,21.0
A.Ekeler,LAC,RB,2023,10,21.5
A.Ekeler,LAC,RB,2023,11,7.0
A.Ekeler,LAC,RB,2023,12,9.4
A.Ekeler,LAC,RB,2023,13,4.7
A.Ekeler,LAC,RB,2023,14,21.0
A.Ekeler,LAC,RB,2023,15,7.800000000000001
A.Ekeler,LAC,RB,2023,16,11.6
A.Ekeler,LAC,RB,2023,17,4.0
A.Ekeler,LAC,RB,2023,18,11.9
C.Johnston,HOU,P,2023,18,-2.3000000000000003
R.Tonyan,CHI,TE,2023,2,0.0
R.Tonyan,CHI,TE,2023,4,3.8
R.Tonyan,CHI,TE,2023,5,3.0
R.Tonyan,CHI,TE,2023,6,2.1
R.Tonyan,CHI,TE,2023,8,1.8
R.Tonyan,CHI,TE,2023,9,2.1
R.Tonyan,CHI,TE,2023,12,0.0
R.Tonyan,CHI,TE,2023,15,0.0
R.Tonyan,CHI,TE,2023,16,2.4000000000000004
R.Tonyan,CHI,TE,2023,17,7.0
R.Tonyan,CHI,TE,2023,18,0.0
D.Ogunbowale,HOU,RB,2023,2,0.4
D.Ogunbowale,HOU,RB,2023,13,2.5
D.Ogunbowale,HOU,RB,2023,14,2.1
D.Ogunbowale,HOU,RB,2023,15,1.7000000000000002
D.Ogunbowale,HOU,RB,2023,16,0.6000000000000001
D.Ogunbowale,HOU,RB,2023,17,0.0
D.Ogunbowale,HOU,RB,2023,20,3.0
L.Fournette,BUF,RB,2023,16,2.0
L.Fournette,BUF,RB,2023,18,2.0
J.Smith-Schuster,NE,WR,2023,1,7.300000000000001
J.Smith-Schuster,NE,WR,2023,2,7.800000000000001
J.Smith-Schuster,NE,WR,2023,3,1.5
J.Smith-Schuster,NE,WR,2023,4,2.4000000000000004
J.Smith-Schuster,NE,WR,2023,5,3.6
J.Smith-Schuster,NE,WR,2023,8,7.3
J.Smith-Schuster,NE,WR,2023,9,11.100000000000001
J.Smith-Schuster,NE,WR,2023,10,1.9
J.Smith-Schuster,NE,WR,2023,12,3.0
J.Smith-Schuster,NE,WR,2023,13,2.1
J.Smith-Schuster,NE,WR,2023,14,13.0
J.Smith,ATL,TE,2023,2,8.7
